date,Close,High,Low,Open,Volume,aVWAP_peak_186,aVWAP_peak_176,aVWAP_peak_161,aVWAP_peak_154,aVWAP_peak_144,aVWAP_peak_140,aVWAP_peak_123,aVWAP_peak_117,aVWAP_peak_111,aVWAP_peak_103,aVWAP_peak_97,aVWAP_peak_87,aVWAP_peak_71,aVWAP_peak_58,aVWAP_peak_48,aVWAP_valley_187,aVWAP_valley_182,aVWAP_valley_175,aVWAP_valley_157,aVWAP_valley_151,aVWAP_valley_136,aVWAP_valley_132,aVWAP_valley_120,aVWAP_valley_108,aVWAP_valley_99,aVWAP_valley_92,aVWAP_valley_84,aVWAP_valley_64,aVWAP_valley_39,aVWAP_valley_28,aVWAP_valley_24,aVWAP_valley_18,aVWAP_valley_10,aVWAP_valley_4,aVWAP_OB_bear_154,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,92.2057942519,92.876579621,88.9153200763,89.3141654309,949549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,949549.0,False,False,False,False
2022-01-07 00:00:00+00:00,91.6619142228,94.6169957138,90.9186115165,91.6256555542,1148847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1148847,-85099.77777777777,False,False,False,False,964311.8148148148,False,False,False,False
2022-01-14 00:00:00+00:00,90.6557361692,93.3842009814,88.6207183939,91.6800435571,1134865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2283712,-247959.94238683127,False,False,False,False,976945.3840877914,False,False,False,False
2022-01-21 00:00:00+00:00,80.9384129841,89.6586227826,80.7208609725,89.1238074208,1944391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4228103,-542785.3540618807,False,False,False,False,1048608.0223035107,False,False,False,False
2022-01-28 00:00:00+00:00,78.518146855,80.929348317,76.460467412,80.0410109363,2952032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.635987528,,78.635987528,#000000,,78.635987528,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7180135,-1034440.8833906302,False,False,False,False,1189602.3910217693,False,False,False,False
2022-02-04 00:00:00+00:00,80.4942442938,82.7513464142,77.4757101328,77.9289434903,3661128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.52422892673836,,79.52422892673836,#000000,,79.52422892673836,,4.052926733737235,-46.16871769701402,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3519007,-1218482.8179542874,False,False,False,False,1372678.3620571936,False,False,False,False
2022-02-11 00:00:00+00:00,84.790896523,86.059949924,78.4637588521,81.1197063272,3564488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.77826586656123,,80.77826586656123,#000000,,80.77826586656123,,13.037817553203013,-37.84142141730122,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,45481,-1124855.868476192,False,False,False,False,1535034.6315344386,False,False,False,False
2022-02-18 00:00:00+00:00,83.8753651408,87.1386453149,82.7876050828,84.9178018631,2116072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.43617934784616,,81.43617934784616,#000000,,81.43617934784616,,18.911304109241577,-32.77887386788026,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2070591,-1194910.3226631407,False,False,False,False,1578074.4366059618,False,False,False,False
2022-02-25 00:00:00+00:00,85.7512011216,85.8240491209,79.559121185,82.9556591502,1193331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.63749537504677,,81.63749537504677,#000000,,81.63749537504677,,25.106162428388018,-27.51726300911121,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-877260,-1171380.6691325377,False,False,False,False,1549574.922783298,False,False,False,False
2022-03-04 00:00:00+00:00,80.4150851763,85.3277721259,79.3451301872,84.640269133,1371515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.64289524009438,,81.64289524009438,#000000,,81.64289524009438,,26.711377751526,-26.673359463347854,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2248775,-1251187.6566042015,False,False,False,False,1536385.2988734238,False,False,False,False
2022-03-11 00:00:00+00:00,78.0384192006,80.5471221749,76.5674359757,80.2693891778,1381477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.38432578373333,81.36570146931031,,79.87501362652182,#000000,,79.87501362652182,,26.94539258469742,-26.673359463347854,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3630252,-1427414.6450038902,False,False,False,False,1524910.610067985,False,False,False,False
2022-03-18 00:00:00+00:00,84.6129511333,84.8132831312,77.6468612046,78.5665671952,2295990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.86506157257179,81.48857647923528,,81.17681902590354,#000000,,81.17681902590354,,31.98953619600003,-22.568049472962965,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1334262,-1420514.449077676,False,False,False,False,1582027.601914801,False,False,False,False
2022-03-25 00:00:00+00:00,80.1145871793,84.8906841304,79.4771671859,84.8497071308,1147660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.01468980485991,81.48890122042049,,81.2517955126402,#000000,,81.2517955126402,,33.7161748997091,-21.347012170866247,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2481922,-1499137.2306274779,False,False,False,False,1549852.2239951862,False,False,False,False
2022-04-01 00:00:00+00:00,81.416745166,83.5384431443,79.0491851903,80.342237177,1508419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.09092624119067,81.4779319252001,,81.28442908319539,#000000,,81.28442908319539,,35.72272734399168,-19.75818183851209,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-973503,-1460201.3616921091,False,False,False,False,1546783.096291839,False,False,False,False
2022-04-08 00:00:00+00:00,78.6303091945,83.4382771453,77.710603204,81.6899251632,1429933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.87643484042394,81.37985981526107,,81.1281473278425,#000000,,81.1281473278425,,36.096560785643575,-19.638971699169108,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2403436,-1530070.5941593605,False,False,False,False,1538127.5336035546,False,False,False,False
2022-04-15 00:00:00+00:00,81.9357871607,83.4018531457,78.5756731951,78.5756731951,1228467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.93490800666679,81.3759750594429,,81.15544153305484,#000000,,81.15544153305484,,38.229058070918825,-17.72842362993741,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1174969,-1503766.7723697782,False,False,False,False,1515189.7162995876,False,False,False,False
2022-04-22 00:00:00+00:00,78.1294791997,84.8588131307,77.8745112023,81.607971164,1302535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.85300588837234,81.31961429033886,,81.0863100893556,#000000,,81.0863100893556,,38.34068943496871,-17.699741323066476,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2477504,-1575895.455897943,False,False,False,False,1499437.5150922108,False,False,False,False
2022-04-29 00:00:00+00:00,77.4647412065,80.3786611766,76.0897352206,78.0475252005,1323734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.52540620353206,81.152532461971,,80.83896933275153,#000000,,80.83896933275153,,38.19112082614813,-17.699741323066476,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3801238,-1740735.644349947,False,False,False,False,1486422.4399001952,False,False,False,False
2022-05-06 00:00:00+00:00,77.3099392081,78.8579591922,73.7494932445,77.4009992071,2149504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.63913054826666,79.91865609001685,80.81362800869965,,79.12380488232772,#000000,,79.12380488232772,,38.02854994996472,-17.699741323066476,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5950742,-2052587.9669906916,False,False,False,False,1535539.5925001807,False,False,False,False
2022-05-13 00:00:00+00:00,81.4895931653,82.0905891591,77.023100211,77.1733492095,2051912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.37874307803543,79.95529020006325,80.77265866761806,,79.70223064857224,#000000,,79.70223064857224,,40.2266232621929,-15.637897383209413,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-3898830,-2189346.636102492,False,False,False,False,1573789.4004631303,False,False,False,False
2022-05-20 00:00:00+00:00,78.1034651158,83.0968021488,76.7308207376,80.9614451707,1425698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.61478026962563,79.90197304424308,80.70771974095764,,79.74149101827545,#000000,,79.74149101827545,,40.47344068372943,-15.274124475236768,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-5324528,-2421582.2926874924,False,False,False,False,1562819.6670954912,False,False,False,False
2022-05-27 00:00:00+00:00,82.4135684631,82.8985694767,76.7674245877,78.1675218534,1224326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.98618365664476,79.95442147606177,80.70718589340485,,79.8825970087038,#000000,,79.8825970087038,,42.69265102198534,-12.99692745244272,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-4100202,-2545924.4932291596,False,False,False,False,1537746.062125455,False,False,False,False
2022-06-03 00:00:00+00:00,78.213276666,82.2030963251,77.316482339,81.4710193235,955400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.01777007683108,79.91949419868193,80.66641845497024,,79.86789424349443,#000000,,79.86789424349443,,42.72751500356328,-12.830674375844872,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-5055602,-2731826.53076774,False,False,False,False,1494609.3167828287,False,False,False,False
2022-06-10 00:00:00+00:00,76.2000649114,81.7180953115,76.0216211423,78.4878055416,1364309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.86337955452832,79.79220945735051,80.56360170503953,,79.73973023897278,#000000,,79.73973023897278,,42.08441771578041,-12.830674375844872,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-6419911,-3005017.972933093,False,False,False,False,1484957.441465582,False,False,False,False
2022-06-17 00:00:00+00:00,71.2127903375,74.7542128331,69.3185410957,74.0861925691,1421071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.76184808876667,77.91062551226132,79.27840981045415,80.22617915585266,,77.2942656418337,#000000,,77.2942656418337,,40.16105621084584,-12.830674375844872,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-7840982,-3363237.5304936045,False,False,False,False,1480225.1124681314,False,False,False,False
2022-06-24 00:00:00+00:00,77.5818602521,78.2681824411,71.6337346135,72.1278865896,1095203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.53159990177076,77.71546024725563,79.11626104311458,80.09996192087115,,77.61582077825304,#000000,,77.61582077825304,,41.51424254785609,-12.830674375844872,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.2418179929093991,-0.2418179929093991,False,False,False,False,-6745779,-3613796.1578644486,False,False,False,False,1451704.9559890104,False,False,False,False
2022-07-01 00:00:00+00:00,76.3739331993,77.9570497154,73.1619453545,77.7648795025,1073255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.21910430432936,77.5569630228541,78.9716298450269,79.98319313652664,,77.68272257718425,#000000,,77.68272257718425,,42.107169983237455,-12.830674375844872,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8868704421837199,1.0771943238719135,False,False,False,False,-0.22138622462887686,-0.23160210876913798,False,False,False,False,-7819034,-3925295.257281897,False,False,False,False,1423671.6259157504,False,False,False,False
2022-07-08 00:00:00+00:00,73.189398242,76.9778967257,72.292603915,75.1294022965,1227801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.20233255567732,77.25821565222165,78.74059843350115,79.80630191971018,,77.50186214027757,#000000,,77.50186214027757,,41.58392869029751,-12.830674375844872,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8683191911589067,1.0949554187802213,False,False,False,False,-0.2443092920542886,-0.2379557004117133,False,False,False,False,-9046835,-4304668.571557312,False,False,False,False,1409162.6906627319,False,False,False,False
2022-07-15 00:00:00+00:00,61.0460709768,73.2488794984,57.9072908322,72.731850116,2775761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.06741376913332,70.49737072842461,75.07413134981348,77.30558325468205,78.79597906189113,,73.14809563278891,#000000,,71.73612477551336,,38.48313895340608,-12.830674375844872,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8012305049245801,1.1043136202187023,False,False,False,False,-0.34282825441539394,-0.2903919774135536,False,False,False,False,-11822596,-4861552.0847752895,False,False,False,False,1510392.195058085,False,False,False,False
2022-07-22 00:00:00+00:00,66.4542898267,67.707971692,60.0028612495,61.9520162664,2293516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.36343889174603,69.15752017909428,73.82826328783973,76.36473870308382,78.08707612936539,,72.36020743822584,#000000,,70.92849026544096,,38.27894746178006,-12.830674375844872,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8683474240606925,1.1236867480577128,False,False,False,False,-0.34282825441539394,-0.31661011591447374,False,False,False,False,-9529080,-5207294.893310454,False,False,False,False,1568401.3657945232,False,False,False,False
2022-07-29 00:00:00+00:00,63.6357933702,66.9850456529,62.9403202187,66.582403302,1724853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.4032837879266,68.46868569262666,73.05575588274982,75.7342063876403,77.59192489157472,,71.85077132850361,#000000,,70.41548293773585,,37.55381024091167,-12.830674375844872,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9139621042948796,1.073007686476677,False,False,False,False,-0.304447919629225,-0.3105290177718494,False,False,False,False,-11253933,-5655194.012324494,False,False,False,False,1579990.3757356694,False,False,False,False
2022-08-05 00:00:00+00:00,62.1258845543,64.2946626717,60.2682391626,63.2880567944,1432298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.02482433497731,67.78358892389599,72.35774315116028,75.16249954904788,77.1400318761574,,71.29373756704777,#000000,,69.83216398977036,,36.73061131393372,-8.579547239874415,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8895575956675567,1.1026134852346285,False,False,False,False,-0.34282825441539394,-0.3266786360936217,False,False,False,False,-12686231,-6176011.566967124,False,False,False,False,1569050.1997552493,False,False,False,False
2022-08-12 00:00:00+00:00,63.965228021,65.9189585192,58.3556879957,62.4278663175,2865053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.69465117933665,66.87647090959099,71.25980027822268,74.19318325286703,76.34017771171399,,70.47285666634626,#000000,,69.00602640500433,,36.84346937330624,-8.612573107945096,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8708764029003464,1.1134693475167694,False,False,False,False,-0.34282825441539394,-0.3347534452545078,False,False,False,False,-9821178,-6446023.89533993,False,False,False,False,1665050.4071807864,False,False,False,False
2022-08-19 00:00:00+00:00,62.226545142,66.4725917517,62.0023465603,64.0567376462,1955388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.675543723679866,66.51423890637719,70.70341408940611,73.65563911741246,75.87343860466092,,70.0844548883073,#000000,,68.63720895921891,,36.53546782204191,-9.086422542553798,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8666227341382022,1.1167572286483005,False,False,False,False,-0.268860322088831,-0.3018068836716694,False,False,False,False,-11776566,-6840878.866055491,False,False,False,False,1686556.895537765,False,False,False,False
2022-08-26 00:00:00+00:00,60.0211631745,62.1899412919,60.0211631745,61.7964499035,1212881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.42620516742189,66.14738481080884,70.27579521408998,73.26282320539269,75.53812390268573,,69.73006646007983,#000000,,68.27805209942835,,35.83081082727675,-9.947928856656468,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8710395334743457,1.1392319531769415,False,False,False,False,-0.34282825441539394,-0.3223175690435317,False,False,False,False,-12989447,-7296328.357458788,False,False,False,False,1651469.7921645972,False,False,False,False
2022-09-02 00:00:00+00:00,56.2315119775,61.0893767938,55.7894693023,59.6205058209,2123242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.6845342679233,65.30171315914703,69.39687414757378,72.47605121168701,74.87201154847618,,68.94623686696146,#000000,,67.46479319658278,,34.545762608533956,-11.348745953493093,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8461956936793712,1.1470883334614321,False,False,False,False,-0.34282825441539394,-0.3325729117294628,False,False,False,False,-15112689,-7875318.034684064,False,False,False,False,1686415.8816338864,False,False,False,False
2022-09-09 00:00:00+00:00,56.5630439839,56.954435936,54.4357136094,56.6090900959,1289266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.19573096458276,64.76757719150463,68.85070083280971,71.9847701850137,74.45315709769837,,68.45038725432184,#000000,,66.9496947934777,,33.77444957332752,-12.230661658095592,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.854246655934549,1.1441960734411936,False,False,False,False,-0.34282825441539394,-0.33770058307242834,False,False,False,False,-13823423,-8315918.402485244,False,False,False,False,1656997.3718832282,False,False,False,False
2022-09-16 00:00:00+00:00,43.3293913944,57.9996826784,42.9794409432,56.9037852128,8196502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.73040589317977,60.316291109219,64.58397537224862,68.18201980728129,71.19720426370698,,64.40197928912713,#000000,,62.703173045482174,,31.020182808962623,-14.981404764549659,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.781604484477319,1.15751430471972,False,False,False,False,-0.34282825441539394,-0.3402644187439111,False,False,False,False,-22019925,-9331030.002301151,False,False,False,False,2141405.1221141,False,False,False,False
2022-09-23 00:00:00+00:00,39.4707272086,45.5396047705,38.8905461974,42.9886501656,3286736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.87821842114064,58.476568783389794,62.810209325711554,66.56862304316603,69.78579678859367,,62.70388327240035,#000000,,60.933404893352005,,28.567884709231485,-17.35937020552764,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7458591901471735,1.2356114653768464,False,False,False,False,-0.34282825441539394,-0.3415463365796525,False,False,False,False,-25306661,-10514410.07620477,False,False,False,False,2226244.4464019444,False,False,False,False
2022-09-30 00:00:00+00:00,35.9435950292,40.6402984535,35.8515028052,39.341798095,3079897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4784654293,54.120233214001665,56.731164119717675,61.12235500594955,65.01966978419263,68.41712609822869,,57.14816894189837,#000000,,52.36305444224222,,26.403140157236574,-19.412455989934333,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7298501938229008,1.257566699964213,False,False,False,False,-0.34282825441539394,-0.34218729549752325,False,False,False,False,-28386558,-11838272.885374786,False,False,False,False,2289477.9688906893,True,False,False,False
2022-10-07 00:00:00+00:00,38.7708263061,39.5996563222,35.9937852913,36.5329852628,3274534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.80979096364693,52.64490916772682,55.220071232666555,59.60074368245685,63.57850331632625,67.11137990732661,,55.994233045025,#000000,,51.31887876162429,,26.0406854686708,-19.73498150398489,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7354239592137356,1.2666780964200532,False,False,False,False,-0.34282825441539394,-0.34250777495645857,False,False,False,False,-25112024,-12821513.708680358,False,False,False,False,2362445.082306194,False,False,False,False
2022-10-14 00:00:00+00:00,38.0064608469,40.0140713302,37.2328861653,38.7431986389,2698172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.99101281272373,51.640222410075765,54.166382697000756,58.50574452322847,62.514676490288664,66.12730857272491,,55.15755791767372,#000000,,50.57584061075718,,25.674334255525505,-20.116732314475346,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.734340979153308,1.2672909317680996,False,False,False,False,-0.32883793405987843,-0.33567285450816853,False,False,False,False,-27810196,-13931786.471000332,False,False,False,False,2387313.742876106,False,False,False,False
2022-10-21 00:00:00+00:00,39.1668228694,44.4437073049,38.5037588565,38.8537093078,3460984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.741576660938705,50.73193628303551,53.164144680704,57.39881655177588,61.392671439410684,65.05605116422603,,54.41419946334846,#000000,,50.00911854411352,,25.923425295135466,-20.116732314475346,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7429914160644293,1.2456633110081592,False,False,False,False,-0.2794316937474025,-0.3075522741277855,False,False,False,False,-24349212,-14703447.621296605,False,False,False,False,2466844.8730334314,False,False,False,False
2022-10-28 00:00:00+00:00,41.9019619223,42.3071677079,38.0386931253,39.1484044246,2139809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.03475712055876,50.24434143452109,52.617825217976026,56.78240719192286,60.756316844744404,64.43887663604887,,53.97908740762867,#000000,,49.66983274124468,,27.289368071699215,-20.116732314475346,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7515456963268436,1.230444111379729,False,False,False,False,-0.30158602858445965,-0.3045691513561226,False,False,False,False,-22209403,-15259444.316015376,False,False,False,False,2442619.9935494736,False,False,False,False
2022-11-04 00:00:00+00:00,42.0677279255,43.5319942872,39.6364932118,41.7914512535,1897732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.3455566920488,49.891466906548345,52.209445867924146,56.304374681029074,60.250413929269044,63.939106582903776,,53.656727443287195,#000000,,49.43771103688759,,28.337552165748207,-20.116732314475346,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7754009738511338,1.214267991045354,False,False,False,False,-0.277562099529618,-0.2910656254428703,False,False,False,False,-20311671,-15633683.329643866,False,False,False,False,2402257.9199532163,False,False,False,False
2022-11-11 00:00:00+00:00,46.699966793,47.1972648026,41.8107906206,42.4268875991,2217205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.04142759192552,49.676081193456774,51.91628692110803,55.90799405723838,59.79767653725083,63.46994680898804,,53.46823551832793,#000000,,49.38544744093218,,31.035560497346317,-23.089585918196896,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7686739338019344,1.2109885472148085,False,False,False,False,-0.22880330623820602,-0.25993446584053814,False,False,False,False,-18094466,-15815963.527448025,False,False,False,False,2388550.296252978,False,False,False,False
2022-11-18 00:00:00+00:00,44.3516150809,47.1420094682,41.8060887859,46.5342007898,3138155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.67056454420772,49.353867797334395,51.49604253366541,55.35443052932887,59.1687888145032,62.817243405965286,,53.143489604167485,#000000,,49.2187263511341,,32.41283416983222,-21.765947006222397,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.768998824583162,1.2194163188970193,False,False,False,False,-0.2290862508623952,-0.24451035835146667,False,False,False,False,-21232621,-16217197.414303726,False,False,False,False,2444076.5706046093,False,False,False,False
2022-11-25 00:00:00+00:00,46.6555950851,47.3207652158,43.2367860466,43.9149737091,2989200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2789722124394,49.1538832308697,51.20364868589505,54.93193747968486,58.664781357718276,62.27708210907537,,52.91838417928045,#000000,,49.14211040222226,,34.32808608971618,-19.931206083347785,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7751528811214728,1.2198986058805752,False,False,False,False,-0.21560106180817334,-0.23005571007982,False,False,False,False,-18243421,-16367288.050281228,False,False,False,False,2484456.0838931566,False,False,False,False
2022-12-02 00:00:00+00:00,62.4697807283,62.9194732111,45.6906299658,45.9904249543,6182183,,,,,,,,,,,,,,,57.02662796840001,,,,,,,,,,,,,,44.41158350696314,49.961919558636325,51.75704357926036,55.10641117749071,58.5468018978151,61.95474138509745,,54.10930415338044,#000000,,50.78929365331496,,40.42910524245954,-14.15892620740123,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8050813242711026,1.1040207414264593,False,False,False,False,-0.06481997040009012,-0.14743784023995507,False,False,False,False,-12061238,-16048321.379890027,False,False,False,False,2758361.7813825523,False,False,False,False
2022-12-09 00:00:00+00:00,54.7969027415,62.8164186838,54.7228908537,61.8233477844,4708988,,,,,,,,,,,,,,,57.20769313994381,,,,,,,,,,,,,,46.12662937711901,50.50454907785386,52.141024977669396,55.245954737504505,58.48952389099583,61.7532908997939,,54.49552372869719,#000000,,51.494974143146514,,42.81561362155999,-12.082933022676322,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8708131729278178,1.1001765234238825,False,False,False,False,0.03657134202045265,-0.05543324910975121,False,False,False,False,-16770226,-16101795.79619447,False,False,False,False,2902852.612391252,False,False,False,False
