date,Close,High,Low,Open,Volume,aVWAP_peak_193,aVWAP_peak_187,aVWAP_peak_176,aVWAP_peak_162,aVWAP_valley_188,aVWAP_valley_171,aVWAP_valley_159,aVWAP_valley_136,aVWAP_valley_126,aVWAP_valley_121,aVWAP_valley_95,aVWAP_valley_91,aVWAP_valley_63,aVWAP_valley_53,aVWAP_OB_bull_136,aVWAP_OB_bull_95,aVWAP_OB_bull_63,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,166.717,172.943,166.5585,171.037,234531540,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,234531540.0,False,False,False,False
2022-01-07 00:00:00+00:00,162.554,171.4,161.93721,167.55,297460700,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-297460700,-22034125.925925925,False,False,False,False,239192959.25925928,False,False,False,False
2022-01-14 00:00:00+00:00,162.138,166.878,156.3045,160.5855,298290680,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-595751380,-64531700.30178326,False,False,False,False,243570568.20301783,False,False,False,False
2022-01-21 00:00:00+00:00,142.643,159.734495,142.0704,159.105,354499200,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-950250580,-130140506.20535487,False,False,False,False,251787503.8916832,False,False,False,False
2022-01-28 00:00:00+00:00,143.978,145.18475,135.352,139.0,494378880,,,,,,,,,,,,,,,,,,,,#000000,,141.50491666666667,,1.638622680906585,-48.45098949695549,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-455871700,-154268742.782736,False,False,False,False,269757235.4552622,False,False,False,False
2022-02-04 00:00:00+00:00,157.6395,161.2,138.333,144.75,703844260,,,,,,,,,,,,,,,,,,,,#000000,,147.89937668408186,,13.206724062579415,-37.58272779298946,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,247972560,-124473090.72475557,False,False,False,False,301911829.8659835,False,False,False,False
2022-02-11 00:00:00+00:00,153.2935,163.8345,152.73375,158.52,392818900,,,,,,,,,,,,,,,,,,,,#000000,,150.05259119162037,,20.070023548015364,-31.618244566164286,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-144846340,-125982220.3006996,False,False,False,False,308645686.91294765,False,False,False,False
2022-02-18 00:00:00+00:00,152.6015,160.34875,150.893,151.751,320542240,,,,,,,,,,,,,,,,,,,,#000000,,150.81753667247585,,24.765473792689118,-27.841353765460948,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-465388580,-151123432.1302774,False,False,False,False,309526913.0675441,False,False,False,False
2022-02-25 00:00:00+00:00,153.7885,153.99,139.5,150.4785,292352340,,,,,,,,,,,,,,,,,,,,#000000,,150.58875465922353,,28.745547802336723,-24.741480446909698,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-173036240,-152746603.08359018,False,False,False,False,308254722.46994823,False,False,False,False
2022-03-04 00:00:00+00:00,145.641,154.45,143.807,152.425,276072040,,,,,,,,,,,,,,,,,,,,#000000,,150.29679227986983,,29.350189190660252,-24.741480446909698,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.13242364244582508,-0.13242364244582508,False,False,False,False,-449108280,-174699319.89221314,False,False,False,False,305870820.0647669,False,False,False,False
2022-03-11 00:00:00+00:00,145.5245,149.675,133.5725,145.4435,465216560,,,,,,,,,,,,,,,,,,,,#000000,,146.0281070438848,,29.75481186054585,-24.741480446909698,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.3052568172860344,-0.21884022986592971,False,False,False,False,-914324840,-229486395.4557529,False,False,False,False,317674208.2081175,False,False,False,False
2022-03-18 00:00:00+00:00,161.2505,161.594,140.884,145.981,408835540,,,,,,,,,,,,,,,,,,,,#000000,,149.08503104756315,,36.15628711330003,-19.068389082959335,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.009570470508120828,-0.10463487967890445,False,False,False,False,-505489300,-249931055.05162308,False,False,False,False,324426899.4519606,False,False,False,False
2022-03-25 00:00:00+00:00,164.7735,166.37,159.553,161.12075,288330480,,,,,,,,,,,,,,,,,,,,#000000,,151.5141357852948,,41.672558813929335,-14.253084805286285,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428282511515965,0.11909668573634602,False,False,False,False,-217158820,-247503482.08483618,False,False,False,False,321753090.6036672,False,False,False,False
2022-04-01 00:00:00+00:00,163.56,170.8315,162.3195,164.975,299229960,,,,,,,,,,,,,,,,,,,,#000000,,157.48747295119634,,45.21897527823047,-11.344702993027255,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282825159996794,0.23096246866815698,False,False,False,False,-516388780,-267420911.5600335,False,False,False,False,320084710.5589511,False,False,False,False
2022-04-08 00:00:00+00:00,154.4605,168.3945,154.23075,164.125,295593220,,,,,,,,,,,,,,,,,,,,#000000,,156.7992513437664,,45.180481510225604,-11.344702993027255,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.19315836335724787,0.21206041601270242,False,False,False,False,-811982000,-307758769.962994,False,False,False,False,318270526.0731029,False,False,False,False
2022-04-15 00:00:00+00:00,151.7065,156.025,149.6,152.713,212278800,,,,,,,,,,,,,,,,,,,,#000000,,155.8197524570687,,44.49344332114579,-11.344702993027255,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.03405897311299447,0.08900072144985398,False,False,False,False,-1024260800,-360832994.4101796,False,False,False,False,310419287.10472494,False,False,False,False
2022-04-22 00:00:00+00:00,144.35,158.649,143.697505,151.5235,297659840,,,,,,,,,,,,,,,,,,,,#000000,,154.49478543441833,,42.44064092402705,-11.344702993027255,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.07756078135443753,0.005719970047708224,False,False,False,False,-1321920640,-432024671.8612774,False,False,False,False,309474142.8747453,False,False,False,False
2022-04-29 00:00:00+00:00,124.2815,146.2215,121.625,144.023,598820220,,,,,,,,,,,,,,,,,,,,#000000,,148.98126418472972,,38.075247063391885,-4.3173444187004435,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.16855414218384285,False,False,False,False,-1920740860,-542299945.0567384,False,False,False,False,330907185.62476414,False,False,False,False
2022-05-06 00:00:00+00:00,114.7725,126.2205,113.08125,122.401,606748660,,,,,,,,,,,,,,,,,,,,#000000,,143.47718543152897,,34.01559602888837,-8.077494677886165,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.2556911982996184,False,False,False,False,-2527489520,-689351024.6821651,False,False,False,False,351339887.4303372,False,False,False,False
2022-05-13 00:00:00+00:00,113.055,114.0,102.4055,111.3125,568971540,,,,,,,,,,,,,,,,,,,,#000000,,138.82648328679736,,30.959421451745264,-10.860774884445718,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.2992597263575062,False,False,False,False,-3096461060,-867655471.7427454,False,False,False,False,367460750.5836455,False,False,False,False
2022-05-20 00:00:00+00:00,107.591,115.8,105.00934,113.1,447035840,,,,,,,,,,,,,,,,,,,,#000000,,136.01967573243883,,28.293263278402254,-13.300002212453009,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.3151375450568311,-0.30719863570716865,False,False,False,False,-3543496900,-1065865947.9099494,False,False,False,False,373355201.6515236,False,False,False,False
2022-05-27 00:00:00+00:00,115.1465,115.187,101.26,108.461,490514900,,,,,,,,,,,,,,,,,,,,#000000,,127.86485385072372,,28.56132498975512,-13.300002212453009,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34256499269394086,-0.32488181420055473,False,False,False,False,-3052982000,-1213059729.5462494,False,False,False,False,382033697.8254848,False,False,False,False
2022-06-03 00:00:00+00:00,122.35,125.61,115.675,116.28,470327140,,,,,,,,,,,,,,,,,,,,#000000,,128.44859847502792,,30.575996966562826,-13.300002212453009,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.19166099807383072,-0.25827140613719274,False,False,False,True,-2582654860,-1314511220.6909719,False,False,False,False,388573952.80137485,False,False,False,False
2022-06-10 00:00:00+00:00,109.65,128.99,109.05,125.245,438796518,,,,,,,,,,,,,,,,,,,,#000000,,122.3240190816538,,30.534186590237425,-13.300002212453009,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.1981256290815739,-0.2281985176093833,False,False,False,False,-3021451378,-1440951232.3434925,False,False,False,False,392294142.81608784,False,False,False,False
2022-06-17 00:00:00+00:00,106.22,109.06,101.43,104.19,435976011,,,,,,,,,,,,,,,,,,,,#000000,,119.54891059571102,,30.152967792193564,-13.300002212453009,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.2855133860123886,False,False,False,False,-3457427389,-1590319836.5402708,False,False,False,False,395529836.7556369,False,False,False,False
2022-06-24 00:00:00+00:00,116.46,116.71,103.56,108.2,265154294,,,,,,,,,,,,,,,,,,,,#000000,,119.2760985651947,,32.19622067710721,-13.300002212453009,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2658183469597775,-0.27566586648608304,False,False,False,False,-3192273095,-1708983040.870621,False,False,False,False,385872389.14410824,False,False,False,False
2022-07-01 00:00:00+00:00,109.56,117.98,102.52,117.09,374381181,,,,,,,,,,,,,,,,,,,,#000000,,118.61077801388986,,32.84209296624767,-13.300002212453009,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8037698031261314,1.148306216319647,False,False,False,False,-0.2182140159183189,-0.24693994120220097,False,False,False,False,-3566654276,-1846588317.5468712,False,False,False,False,385021188.5408409,False,False,False,False
2022-07-08 00:00:00+00:00,115.54,116.99,106.3242,107.6,247235315,,,,,,,,,,,,,,,,,,,,#000000,,118.45934481024197,,34.54294038090651,-13.300002212453009,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8285573489797244,1.1462130643774684,False,False,False,False,-0.05520711667235641,-0.15107352893727868,False,False,False,False,-3319418961,-1955686883.7285845,False,False,False,False,374814827.53781563,False,False,False,False
2022-07-15 00:00:00+00:00,113.55,115.59,106.01,114.08,304655044,,,,,,,,,,,,,,,,,,,,#000000,,118.1658606268056,,35.502276823022456,-13.300002212453009,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8433323655388578,1.1376699814906976,False,False,False,False,-0.09214986904480021,-0.12161169899103945,False,False,False,False,-3624074005,-2079271114.9338746,False,False,False,False,369617806.53501445,False,False,False,False
2022-07-22 00:00:00+00:00,122.42,125.5,113.15,115.0,303077473,,,,,,,,,,,,,,,,,,,,#000000,,118.55220369190883,,37.94732000710354,-19.28514925414219,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9095699217926893,1.0977912246336774,False,False,False,False,0.2806715944967104,0.07952994775283548,False,False,False,False,-3320996532,-2171250775.457291,False,False,False,False,364688892.9398282,False,False,False,False
2022-07-29 00:00:00+00:00,134.95,137.65,114.53,122.695,410016770,,,,,,,,,,,,,,,,,,,,#000000,,119.73076318255978,,41.779939772816704,-15.436772069583853,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9358404248288714,1.0186994385479273,False,False,False,False,0.342828250862227,0.21117909930753126,False,False,False,False,-2910979762,-2226045515.2011957,False,False,False,False,368046513.4628039,False,False,False,False
2022-08-05 00:00:00+00:00,140.8,143.56,133.51,134.96,331869002,,,,,,,,,,,,,,,,,,,,#000000,,121.18841653156908,,45.36925982427458,-11.918917562099239,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9803218699042006,1.0490194706363187,False,False,False,False,0.3428282521905287,0.27700367574902995,False,False,False,False,-2579110760,-2252198496.2974033,False,False,False,False,365366697.7988925,False,False,False,False
2022-08-12 00:00:00+00:00,143.55,144.6,136.21,142.05,240022829,,,,,,,,,,,,,,,,,,,,#000000,,122.19941986670946,,48.32369545775688,-9.06689066276543,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9455957845452146,1.0541228105200422,False,False,False,False,0.34282825230885905,0.3099159640289445,False,False,False,False,-2339087931,-2258634750.7198176,False,False,False,False,356081966.7767523,False,False,False,True
2022-08-19 00:00:00+00:00,138.23,146.57,137.9142,142.8,231518800,,,,,,,,,,,,,,,,,,,,#000000,,126.31820312214803,,49.503795740509645,-7.914255893174989,False,False,False,False,True,,-1.0,146.57,137.9142,98.0,0,0.955964852016592,1.0380944689822031,False,False,False,False,0.34282825241345966,0.3263721082212021,False,False,False,False,-2570606731,-2281743786.2961273,False,False,False,False,346855065.5340299,False,False,False,False
2022-08-26 00:00:00+00:00,130.75,137.83,130.5,135.72,216159531,,,,,,,,,,,,,,,,,,,,#000000,,125.75605164157567,,49.13406751220731,-7.914255893174989,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9663888812124843,1.044859750274277,False,False,False,False,0.16545906210978698,0.24591558516549455,False,False,False,False,-2786766262,-2319152858.5704885,False,False,False,False,337173914.82780546,False,False,False,False
2022-09-02 00:00:00+00:00,127.51,132.0745,123.66,129.9,264885351,,,,,,,,,,,,,,,,,,,,#000000,,125.11811113930355,,48.37144674871773,-7.914255893174989,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9322477681254892,1.0640737094241992,False,False,False,False,0.03345798483491733,0.13968678500020595,False,False,False,False,-3051651613,-2373412025.565267,False,False,False,False,331819206.39611614,False,False,False,False
2022-09-09 00:00:00+00:00,133.27,133.69,124.74,127.92,184935249,,,,,,,,,,,,,,,,,,,,#000000,,125.17823878145015,,48.813183792653305,-7.914255893174989,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9659291989091658,1.045624289326664,False,False,False,False,0.056608999086356485,0.09814789204328123,False,False,False,False,-2866716364,-2409953087.6715436,False,False,False,False,320938913.2556631,False,False,False,False
2022-09-16 00:00:00+00:00,123.53,136.49,120.7,134.095,340392641,,,,,,,,,,,,,,,,,,,,#000000,,124.9619361073367,,47.63659193638717,-7.914255893174989,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.929547557049239,1.0751344070972566,False,False,False,False,0.04356174303808328,0.07085481754068225,False,False,False,False,-3207109005,-2469001674.1403184,False,False,False,False,322379930.125614,False,False,False,False
2022-09-23 00:00:00+00:00,113.78,124.71,112.06,122.16,273562717,,,,,,,,,,,,,,,,,,,,#000000,,124.11697443888227,,45.50782241597494,-7.914255893174989,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8461303984368166,1.1251192986695038,False,False,False,False,-0.34282825441539394,-0.13598671843735585,False,False,False,False,-3480671722,-2543940196.2039986,False,False,False,False,318763840.2644574,False,False,False,False
2022-09-30 00:00:00+00:00,113.0,118.7,112.84,113.295,297031011,,,,,,,,,,,,,,,,,,,,#000000,,123.29130641074936,,43.88883534643918,-7.914255893174989,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8386427177801967,1.1589007488439933,False,False,False,False,-0.34282825441539394,-0.23940748642637488,False,False,False,False,-3777702733,-2635330013.744443,False,False,False,False,317154001.0596828,False,False,False,False
2022-10-07 00:00:00+00:00,114.56,123.0,112.45,113.58,258903688,,,,,,,,,,,,,,,,,,,,#000000,,122.83341676861573,,43.04249431736232,-7.914255893174989,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.861147299755883,1.1394098081447215,False,False,False,False,-0.2890477398673803,-0.2642276131468776,False,False,False,False,-3518799045,-2700772164.2078176,False,False,False,False,312839163.05526185,False,False,False,False
2022-10-14 00:00:00+00:00,106.9,116.25,105.345,115.1,299106015,,,,,,,,,,,,,,,,,,,,#000000,,121.94739900674945,,41.42435992646259,-2.2694737327435206,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.855371236855561,1.1199376904051768,False,False,False,False,-0.34282825441539394,-0.30352793378113574,False,False,False,False,-3817905060,-2783522749.0813127,False,False,False,False,311821892.8289462,False,False,False,False
2022-10-21 00:00:00+00:00,119.32,119.59,110.09,110.11,280043144,,,,,,,,,,,,,,,,,,,,#000000,,121.62500286704807,,42.610184554770434,-2.2694737327435206,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8777654126736256,1.1085221617586984,False,False,False,False,-0.25024693760406214,-0.27688743569259894,False,False,False,False,-3537861916,-2839399724.4086227,False,False,False,False,309467911.4342094,False,False,False,False
2022-10-28 00:00:00+00:00,103.41,121.3152,97.66,119.98,522207349,,,,,,,,,,,,,,,,,,,,#000000,,120.3312172528846,,41.47435353797099,-2.4830770559419832,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9077765455459461,1.0642634082490878,False,False,False,False,-0.34282825441539394,-0.30985784505399644,False,False,False,False,-4060069265,-2929819690.3783545,False,False,False,False,325226388.2909347,False,False,False,False
2022-11-04 00:00:00+00:00,90.98,104.87,88.04,103.56,654167864,,,,,,,,,,,,,,,,,,,,#000000,,117.78513630861062,,39.41507591855476,-4.626578736242543,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9054851986175125,1.0524529536348335,False,False,False,False,-0.34282825441539394,-0.3263430497346952,False,False,False,False,-4714237129,-3061998759.905884,False,False,False,False,349592423.5286432,False,False,False,False
2022-11-11 00:00:00+00:00,100.79,101.19,85.87,91.95,542000753,,,,,,,,,,,,,,,,,,,,#000000,,110.19387892452943,,39.58293800044217,-4.626578736242543,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9349734190012164,1.028007686092755,False,False,False,False,-0.34282825441539394,-0.33458565207504454,False,False,False,False,-4172236376,-3144238583.320263,False,False,False,False,363844892.3783733,False,False,False,False
2022-11-18 00:00:00+00:00,94.14,103.79,92.48,98.77,453874267,,,,,,,,,,,,,,,,,,,,#000000,,109.40454475682452,,39.021674192218526,-5.342091155388097,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9474182661443847,1.0254985109054457,False,False,False,False,-0.24830409691778677,-0.29144487449641565,False,False,False,False,-4626110643,-3254006884.03728,False,False,False,False,370513734.94293827,False,False,False,False
2022-11-25 00:00:00+00:00,93.41,95.02,90.59,93.97,241025525,,,,,,,,,,,,,,,,,,,,#000000,,108.72365702382378,,38.545955070981066,-6.012855325988703,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.951733856969414,1.0521515261330412,False,False,False,False,-0.34282825441539394,-0.31713656445590477,False,False,False,False,-4867136168,-3373497942.1085925,False,False,False,False,360922015.6879058,False,False,False,False
2022-12-02 00:00:00+00:00,94.13,97.23,91.44,93.93,384419765,,,,,,,,,,,,,,,,,,,,#000000,,107.93343707326645,,38.33685101283558,-6.444873959420363,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9090158582705521,1.0779497790832397,False,False,False,False,-0.29799678764419946,-0.3075666760500521,False,False,False,False,-4482716403,-3455662272.544993,False,False,False,False,362662589.71102387,False,False,False,False
2022-12-09 00:00:00+00:00,89.09,94.06,87.48,93.05,355830427,,,,,,,,,,,,,,,,,,,,#000000,,106.97541937527585,,37.62651569353348,-7.368567334960119,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9136793102044208,1.1032418548132814,False,False,False,False,-0.34282825441539394,-0.325197465232723,False,False,False,False,-4838546830,-3558098165.689808,False,False,False,False,362156503.5842814,False,False,False,False
2022-12-16 00:00:00+00:00,87.86,96.25,86.73,89.21,463456747,,,,,,,,,,,,,,,,,,,,#000000,,105.93127912198497,,36.98192875096855,-8.21945751859026,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9390497352632441,1.0306567274094265,False,False,False,False,-0.32083040199819607,-0.32301393361545955,False,False,False,False,-5302003577,-3687276344.305378,False,False,False,False,369660225.31877905,False,False,False,False
2022-12-23 00:00:00+00:00,85.25,87.63,82.25,87.51,356011886,,,,,,,,,,,,,,,,,,,,#000000,,104.90992834189329,,36.22284601184232,-9.169957178899224,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9139589648649846,1.0865855029263427,False,False,False,False,-0.34282825441539394,-0.33292109401542674,False,False,False,False,-5658015463,-3833257019.764239,False,False,False,False,368649237.2210917,False,False,False,False
2022-12-30 00:00:00+00:00,84.0,85.35,81.69,84.97,232909699,,,,,,,,,,,,,,,,,,,,#000000,,104.25685794019947,,35.534139941424705,-10.039540666516068,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9120412515767952,1.1029641420389267,False,False,False,False,-0.34282825441539394,-0.33787467421541034,False,False,False,False,-5890925162,-3985676882.152073,False,False,False,False,358594456.61212194,False,False,False,False
2023-01-06 00:00:00+00:00,86.08,86.98,81.43,85.46,296825349,,,,,,,,,,,,,,84.83000000000001,,,,,84.83000000000001,#000000,,97.35346302907953,,35.53279352549798,-10.248458963365891,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8955667757257476,1.0953248141950764,False,False,False,False,-0.3084935771936123,-0.3231841257045113,False,False,False,False,-5594099813,-4104819321.4741416,False,False,False,False,354018967.15937215,False,False,False,False
2023-01-13 00:00:00+00:00,98.12,98.37,87.08,87.46,406953053,,,,,,,,,,,,,,90.43507623214425,,,,,90.43507623214425,#000000,,98.57720172954504,,38.08473908496136,-10.248458963365891,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9145289199752096,1.0452803460531477,False,False,False,False,0.08590001570284037,-0.11864205500083548,False,False,False,False,-5187146760,-4184991724.327909,False,False,False,False,357940010.5549742,False,False,False,False
