date,Close,High,Low,Open,Volume,aVWAP_peak_188,aVWAP_peak_154,aVWAP_peak_150,aVWAP_peak_142,aVWAP_peak_133,aVWAP_valley_194,aVWAP_valley_171,aVWAP_valley_159,aVWAP_valley_147,aVWAP_valley_140,aVWAP_valley_136,aVWAP_valley_128,aVWAP_valley_122,aVWAP_valley_107,aVWAP_valley_95,aVWAP_valley_70,aVWAP_valley_64,aVWAP_valley_56,aVWAP_valley_50,aVWAP_valley_39,aVWAP_OB_bull_70,aVWAP_OB_bull_39,aVWAP_OB_bear_133,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,144.0657144769,146.2129578366,140.6492117091,141.3267862804,247909,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,247909.0,False,False,False,False
2022-01-07 00:00:00+00:00,139.8189442767,145.0391314666,137.623984398,144.2374939457,334170,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-334170,-24753.333333333332,False,False,False,False,254298.7037037037,False,False,False,False
2022-01-14 00:00:00+00:00,139.9048340111,142.8155416764,136.3642682936,139.5231018583,343138,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.6059925935201623,-51.514981483800405,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8968,-22255.456790123455,False,False,False,False,260879.39231824418,False,False,False,False
2022-01-21 00:00:00+00:00,131.6880494215,139.3704089971,131.4303802183,138.5401415647,240313,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.6237758895278959,-51.46503049183496,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-231345,-37743.57110196616,False,False,False,False,259355.9558502261,False,False,False,False
2022-01-28 00:00:00+00:00,127.8802711971,134.112048592,123.5476112625,129.6266957962,498678,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,128.51331035053332,,0.5880259598253232,-51.44546950389173,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-730023,-89023.52879811681,False,False,False,False,277083.51467613527,False,False,False,False
2022-02-04 00:00:00+00:00,130.0752310758,133.310411071,127.3172162716,127.3935627022,501149,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,129.37592487849483,,4.414594862283133,-47.754045300343925,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-228874,-99382.82296121927,False,False,False,False,293680.95803345856,False,False,False,False
2022-02-11 00:00:00+00:00,131.1059078884,134.4937807448,128.9968377441,130.0370578605,295134,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,129.86735501334547,,8.716349171933071,-43.7571283370649,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,66260,-87112.98422335117,False,False,False,False,293788.59077172086,False,False,False,False
2022-02-18 00:00:00+00:00,134.2461691552,135.7780039195,129.9953276843,130.4644520809,442330,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,130.7514794618056,,15.756015822101643,-37.29718646406455,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,508590,-42986.83724384368,False,False,False,False,304791.65812196373,False,False,False,False
2022-02-25 00:00:00+00:00,132.1303223871,134.7631633882,124.5860361729,134.7631633882,430409,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,130.70019145934123,,19.729464846265557,-33.93718093020769,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,78181,-34011.44189244785,False,False,False,False,314096.64640922565,False,False,False,False
2022-03-04 00:00:00+00:00,134.0163939406,135.1556960465,129.325149975,130.3591384408,441628,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,131.06106938507082,,24.48904285215778,-29.85026867852163,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.1776823097236816,-0.1776823097236816,False,False,False,False,519809,7012.294544029763,False,False,False,False,323543.4133418756,False,False,False,False
2022-03-11 00:00:00+00:00,122.5850770121,133.9685241042,122.1542484846,133.9685241042,448381,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,130.3535161435272,,23.906345205970503,-29.85026867852163,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.26025528206953774,False,False,False,False,71428,11783.828281509039,False,False,False,False,332790.64198321814,False,False,False,False
2022-03-18 00:00:00+00:00,130.7995409356,132.1590442889,121.7808637608,123.552047707,485279,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,129.15570061328614,,28.536449515008858,-26.82664904501964,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3015417682424658,False,False,False,False,556707,52148.507668063925,False,False,False,False,344086.07591038715,False,False,False,False
2022-03-25 00:00:00+00:00,128.3486053127,134.4759443699,126.5199775629,130.9240025102,314318,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,129.44585955719617,,31.065888476218312,-24.76878608145203,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.05385237025666062,-0.17769706924956322,False,False,False,False,242389,66240.39598894808,False,False,False,False,341881.0332503585,False,False,False,False
2022-04-01 00:00:00+00:00,131.5271624486,132.2452099944,126.3667940864,127.8028891779,473104,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,129.66849659659061,,34.41417736198494,-21.873490327356706,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.06952930630209128,-0.12361318777582725,False,False,False,False,715493,114333.18147124822,False,False,False,False,351601.2530095912,False,False,False,False
2022-04-08 00:00:00+00:00,126.5391254974,132.7430562928,126.4625337592,130.8857066411,447732,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,129.5072676207995,,35.258782017751855,-21.323653047491923,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.036326655339563266,-0.07996992155769525,False,False,False,False,267761,125698.20506597057,False,False,False,False,358722.04908295476,False,False,False,False
2022-04-15 00:00:00+00:00,121.0149463787,126.3284982173,120.8474019514,125.5721548025,423687,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,128.5848209835861,,34.468032446723306,-21.323653047491923,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.2113990879865446,False,False,False,False,-155926,104837.15283886164,False,False,False,False,363534.2676694025,False,False,False,False
2022-04-22 00:00:00+00:00,121.7329939245,127.9273507525,120.0001058474,121.0149463787,574384,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,127.7925202007867,,34.24766576576252,-21.323653047491923,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.3131809846583468,-0.26229003632244574,False,False,False,False,418458,128068.32670264968,False,False,False,False,379152.76636055793,False,False,False,False
2022-04-29 00:00:00+00:00,115.5482110636,121.7042720226,110.1963633559,120.2681769311,1353460,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,121.75950065954758,,32.72806397293617,-21.323653047491923,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3025591453689198,False,False,False,False,-935002,49322.37657652749,False,False,False,False,451323.6725560722,False,False,False,False
2022-05-06 00:00:00+00:00,117.0991937625,121.8766034336,111.8574466784,115.2801399799,883231,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,121.19404913180692,,32.386313404986026,-21.323653047491923,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.30169088671332694,-0.3021250160411234,False,False,False,False,-51771,41833.97831159952,False,False,False,False,483316.80792228907,False,False,False,False
2022-05-13 00:00:00+00:00,116.285406544,117.9895727192,111.6994762184,115.6726726382,878784,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,120.44007904419864,,31.96046161766096,-21.323653047491923,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.32247663522825865,False,False,False,False,-930555,-30194.83489666711,False,False,False,False,512610.6740021195,False,False,False,False
2022-05-20 00:00:00+00:00,115.7664468784,119.3607230807,113.6473615773,115.9586541619,804730,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,120.0424024627235,,31.536262609220636,-21.323653047491923,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2661398402098813,-0.29430823771907,True,False,False,False,-1735285,-156497.8100895066,False,False,False,False,534249.1425945552,False,False,False,False
2022-05-27 00:00:00+00:00,124.4157746379,124.7233062915,114.6804757264,115.7664468784,1397783,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,120.65454902290956,,35.11388357137274,-21.198119212936575,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.1258579210917922,-0.21008307940543108,False,False,False,False,-337502,-169905.52786065426,False,False,False,False,598214.613513477,False,False,False,False
2022-06-03 00:00:00+00:00,121.6672104832,124.5214886438,119.9085138388,123.2144791157,636149,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,120.84571586215027,,36.88425627575265,-19.38743829658029,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.00038721659497534163,-0.10523514800020321,False,False,False,False,-973651,-229442.22950060578,False,False,False,False,601024.5680680342,False,False,False,False
2022-06-10 00:00:00+00:00,118.9186463285,124.588761193,117.3809880602,123.1568169306,403340,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,120.8040693019642,,37.40952072878804,-18.76204304083316,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.05545610332771337,-0.0803456256639583,False,False,False,False,-1376991,-314445.8421301905,False,False,False,False,586381.2667296614,False,False,False,False
2022-06-17 00:00:00+00:00,110.2885392974,117.26566369,108.9526986768,116.2469650873,743076,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,119.79615107786186,,35.85916844430264,-18.76204304083316,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.21158694003967612,False,False,False,False,-2120067,-448195.55752795417,False,False,False,False,597988.2840089457,False,False,False,False
2022-06-24 00:00:00+00:00,115.5646292307,116.5256656484,108.4914011963,110.7306160495,557923,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,117.18234635288687,,36.740505008191036,-18.76204304083316,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.277207597227535,False,False,False,False,-1562144,-530710.2569703279,False,False,False,False,595020.4851934683,False,False,False,False
2022-07-01 00:00:00+00:00,117.2848844184,118.6111146748,113.2004796431,116.1508614455,472145,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,117.40453037743573,,37.97214544413727,-17.88310249822407,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8536041509209531,1.1250149646387209,False,False,False,False,-0.09932535080328507,-0.18826647401541005,False,False,False,False,-1089999,-572139.0527503036,False,False,False,False,585918.5974013596,False,False,False,False
2022-07-08 00:00:00+00:00,118.6687768599,119.5529303642,115.1898250278,115.257097577,351937,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,117.58136508482119,,39.338480573355724,-16.413068854481537,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8766804815818624,1.1162543457162357,False,False,False,False,0.0006534620328712652,-0.0938065059912694,False,False,False,False,-738062,-584429.6414354662,False,False,False,False,568586.6272234811,False,False,False,False
2022-07-15 00:00:00+00:00,117.8903373615,119.8652672,113.3830765624,117.9479995466,425444,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,117.6214024060589,,40.10537986088435,-15.518847236747177,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8739365674707466,1.103426703932128,False,False,False,False,-0.050195583326843325,-0.07200104465905637,False,False,False,False,-1163506,-627324.1865143207,False,False,False,False,557983.4696513714,False,False,False,False
2022-07-22 00:00:00+00:00,124.0217497066,124.6227818822,117.4386502452,119.2838401672,357005,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,118.00666217621328,,42.743658775353865,-12.83948949294846,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9215322484297811,1.0651173515751762,False,False,False,False,0.25485124733867487,0.09142510133980924,False,False,False,False,-806501,-640596.5430688155,False,False,False,False,543096.1756031216,False,False,False,False
2022-07-29 00:00:00+00:00,123.33941385,126.9336900523,117.7077404422,124.6752544706,736355,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,118.64688445453781,,44.419166748263365,-11.13692319191005,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9627254355211796,1.0268150748608034,False,False,False,False,0.34282824686704627,0.21712667410342776,False,False,False,False,-1542856,-707430.57691557,False,False,False,False,557411.6440769645,False,False,False,False
2022-08-05 00:00:00+00:00,121.4365617429,124.5599301005,120.0046174805,123.6373351395,390089,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,118.85958293771394,,45.02689821648277,-10.454896600569988,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9548539639844291,1.035121576825782,False,False,False,False,0.3399293198094636,0.2785279969564457,False,False,False,False,-1932945,-798209.4230699722,False,False,False,False,545017.3741453375,False,False,False,False
2022-08-12 00:00:00+00:00,126.3474578375,126.4339511151,120.4274735043,122.6090261725,451738,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,119.22309580017117,,47.064185717271485,-8.386488012324953,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9485079540521973,1.0314770762108203,False,False,False,False,0.3428282476341682,0.31067812229530695,False,False,False,False,-1481207,-848801.8361759002,False,False,False,False,538107.7908753125,False,False,False,False
2022-08-19 00:00:00+00:00,126.3733399644,128.1574568671,125.1389239452,125.5825422021,425159,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,121.2505973022769,,48.527488881953715,-6.8942153798525965,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9671388224248273,1.029638969556014,False,False,False,False,0.34282824917723564,0.3267531857362713,False,False,False,False,-1056048,-864153.4038665742,False,False,False,False,529741.2137734375,False,False,False,False
2022-08-26 00:00:00+00:00,117.4816870762,127.0194795994,117.4334677004,125.4378840749,291162,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,120.67903022782968,,46.90349155353547,-6.8942153798525965,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9550191327179129,1.030375160754063,False,False,False,False,0.1242418581889912,0.22549752196263126,False,False,False,False,-1347210,-899935.3739505317,False,False,False,False,512068.6794198496,False,False,False,False
2022-09-02 00:00:00+00:00,111.5410599838,117.2695218229,110.9817152252,116.3340659334,304076,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,119.66019492895325,,44.35301824443988,-6.8942153798525965,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8974117991147219,1.0820625037801088,False,False,False,False,-0.34282825441539394,-0.05866536622638134,False,False,False,False,-1651286,-955590.9758801219,False,False,False,False,496661.8142776385,False,False,False,False
2022-09-09 00:00:00+00:00,118.2628409633,118.5232255924,110.6441795949,112.3993648722,275245,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,119.28908013831955,,44.676197919013255,-6.8942153798525965,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9318871061357169,1.0710575409563996,False,False,False,False,-0.31596814203875334,-0.18731675413256735,False,False,False,False,-1376041,-986735.4221112239,False,False,False,False,480260.5687755912,False,False,False,False
2022-09-16 00:00:00+00:00,113.3926840126,119.526188608,112.5633107497,118.5521572178,480484,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,118.78845163343473,,43.790840240159426,-6.8942153798525965,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.943062047000416,1.0571165451741973,False,False,False,False,-0.2329782346368575,-0.21014749438471242,False,False,False,False,-1856525,-1051164.2797326148,False,False,False,False,480277.11923665856,False,False,False,False
2022-09-23 00:00:00+00:00,107.4231252948,115.2925274172,106.8444927858,112.3029261207,368756,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,118.11363735159298,,41.95427992032765,-2.7320368590314317,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8866302068625096,1.0924067865253055,False,False,False,False,-0.34282825441539394,-0.2764878744000532,False,False,False,False,-2225281,-1138135.88864131,False,False,False,False,472016.29558949865,False,False,False,False
2022-09-30 00:00:00+00:00,105.3882676382,109.621928829,104.8771422553,107.7799486754,522305,,,,,,,,,,,,,,,,,,,,106.6291129075,,106.6291129075,,,106.6291129075,#000000,,114.35648525069948,,40.261354723930566,-4.439707246752533,False,False,False,True,False,,1.0,109.621925,104.877144,0.0,1,0.8760542870996529,1.1117035753889326,False,False,False,False,-0.34282825441539394,-0.3096580644077236,False,False,False,False,-2747586,-1257354.4154086201,False,False,False,False,475741.38480509137,True,False,False,False
2022-10-07 00:00:00+00:00,111.2999631051,114.3088521519,106.2658602768,106.2658602768,384005,,,,,,,,,,,,,,,,,,,,108.32213084919886,,108.32213084919886,,,108.32213084919886,#000000,,114.47001312320506,,40.8800394970402,-4.439707246752533,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8800397508296944,1.0829289067526389,False,False,False,False,-0.23064920093239236,-0.270153632670058,False,False,False,False,-2363581,-1339297.1253783521,False,False,False,False,468946.09704175126,False,False,False,False
2022-10-14 00:00:00+00:00,109.5254900775,113.6434247665,108.4791296237,111.039578476,484072,,,,,,,,,,,,,,,,,,,,109.09755338494043,,109.09755338494043,,,109.09755338494043,#000000,,114.33399907418041,,40.94422368054707,-4.439707246752533,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9215230372663922,1.0533557175315265,False,False,False,False,-0.20305882512061535,-0.23660622889533667,False,False,False,False,-2847653,-1451027.190165141,False,False,False,False,470066.5342979178,False,False,False,False
2022-10-21 00:00:00+00:00,112.6886811267,115.7457895492,109.5158462024,111.164948853,458880,,,,,,,,,,,,,,,,,,,,109.97909162691117,,109.97909162691117,,,109.97909162691117,#000000,,114.40503660104872,,41.93530117850421,-4.439707246752533,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.931032905778128,1.0511126949229286,False,False,False,False,-0.14798361164032228,-0.19229492026782946,False,False,False,False,-2388773,-1520489.8427455008,False,False,False,False,469237.9021277017,False,False,False,False
2022-10-28 00:00:00+00:00,127.3570152297,134.262029837,112.2354189946,113.5952053908,764044,,,,,,,,,,,,,,,,,,,,114.2590681381804,,114.2590681381804,,,114.2590681381804,#000000,,116.21080291518912,,46.10857318612682,-8.942187971996582,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9992541202583267,0.9213725638480278,False,False,False,False,0.34282824978604914,0.07526666475910984,False,False,False,False,-1624729,-1528211.2618013895,False,False,False,False,491075.39085898304,False,False,False,False
2022-11-04 00:00:00+00:00,127.0194795994,131.5906764205,122.6604480317,127.2991519788,652139,,,,,,,,,,,,,,,,,,,,116.82156188159688,,116.82156188159688,,,116.82156188159688,#000000,,117.49780958019029,,49.00304145562475,-6.171160952335413,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.0445402335279177,0.9356256905590554,False,False,False,False,0.34282825068900713,0.20904745772405847,False,False,False,False,-2276868,-1583667.316482768,False,False,False,False,503006.0285731324,False,False,False,False
2022-11-11 00:00:00+00:00,133.7605483292,134.8840597842,126.8169582213,128.3696221204,574268,,,,,,,,,,,,,,,,,,,,119.0648084193835,,119.0648084193835,,,119.0648084193835,#000000,,118.7711285520256,,52.354995699387004,-3.0161795005607956,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0662284135550077,0.8994421962275417,False,False,False,False,0.3428282512771435,0.275937854500601,False,False,False,False,-1702600,-1592477.1448914518,False,False,False,False,508284.69312327076,False,False,False,False
2022-11-18 00:00:00+00:00,133.501582969,135.6061415176,130.580649226,134.3724347822,796896,,,,,,,,,,,,,,,,,,,,121.49929287038039,,121.49929287038039,,,121.49929287038039,#000000,,120.29885044548423,,54.67618144713402,-0.888816279760043,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.07579372135594,0.9024222197654436,False,False,False,False,0.34282825154950003,0.30938305302505054,False,False,False,False,-2499496,-1659663.7267513443,False,False,False,False,529663.308447473,False,False,False,False
2022-11-25 00:00:00+00:00,137.5171774411,138.3686769918,133.5354494284,134.2079405508,325352,,,,,,,,,,,,,,,,,,,,122.48115778574952,,122.48115778574952,,,122.48115778574952,#000000,,120.95328362846047,,57.0724436506942,1.31495805183242,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0878310746350586,0.9133036008342017,False,False,False,False,0.34282825183493265,0.32610565242999157,False,False,False,False,-2174144,-1697773.3766216151,False,False,False,False,514529.1374513639,False,False,False,False
2022-12-02 00:00:00+00:00,136.9849902219,138.6373831569,131.4308908797,136.4915075277,430316,,,,,,,,,,,,,,,,,,,,123.53480832963311,,123.53480832963311,,,123.53480832963311,#000000,,125.46906104630095,,58.61831848222724,2.7188800390229346,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0484566971375866,0.9120241284798721,False,False,False,False,0.3193209070595912,0.32271327974479136,False,False,False,False,-2604460,-1764935.3487237177,False,False,False,False,508291.1272697814,False,False,False,False
2022-12-09 00:00:00+00:00,130.1149370286,135.6206557145,128.7506025212,135.6206557145,431457,,,,,,,,,,,,,,,,,,,,124.12457639239798,,124.12457639239798,,,124.12457639239798,#000000,,125.32186157736199,,57.70756669058506,2.7188800390229346,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0403399988117699,0.9214003583987518,False,False,False,False,0.23750891575913602,0.2801110977519637,False,False,False,False,-3035917,-1859082.137707146,False,False,False,False,502599.7104349828,False,False,False,False
2022-12-16 00:00:00+00:00,125.7122973061,134.0240940569,125.3058997933,130.3858687038,594844,,,,,,,,,,,,,,,,,,,128.34743038543334,124.5159308887729,,124.5159308887729,,,126.43168063710311,#000000,,126.74017732480154,,55.917954702669924,2.7188800390229346,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.074002837917576,0.8996495473743735,False,False,False,False,0.1647682373576363,0.2224396675548,False,False,False,False,-3630761,-1990317.608988098,False,False,False,False,509432.62077313225,False,False,False,False
2022-12-23 00:00:00+00:00,136.1141384087,136.6560017591,126.2444845253,127.0669556823,577969,,,,,,,,,,,,,,,,,,,130.6426458607992,125.21718344662689,,125.21718344662689,,,127.92991465371304,#000000,,127.7635774475242,,56.77646083890754,2.7188800390229346,False,False,True,False,True,2.9850411595296436,0.0,0.0,0.0,0.0,0,1.0773535527558071,0.8810973788645408,False,False,False,False,0.20543902421117022,0.2139393458829851,False,False,False,False,-3052792,-2069019.4157297204,False,False,False,False,514509.3896047521,False,False,False,False
2022-12-30 00:00:00+00:00,139.5201366115,140.2458464559,135.6109795832,136.8979050406,343824,,,,,,,,,,,,,,,,,,,132.41462285003033,125.83743139514432,,125.83743139514432,,,129.12602712258732,#000000,,128.7363736564953,,57.99135710059913,2.7188800390229346,False,False,True,False,True,4.757357270585835,0.0,0.0,0.0,0.0,0,1.1016795277414446,0.8728641286910749,False,False,False,False,0.3428282493699352,0.27838379762646015,False,True,False,False,-2708968,-2116423.014564556,False,True,False,False,501866.0274118075,False,True,False,False
2023-01-06 00:00:00+00:00,135.7077408958,141.5908287008,135.5819511895,140.1684374058,571297,,,,,,,,,,,,,,,,,,,133.84078103837587,126.68873783487703,,126.68873783487703,,,130.26475943662643,#000000,,132.98075915308857,,57.84919027276243,2.7188800390229346,False,False,True,False,True,2.576749624929345,0.0,0.0,0.0,0.0,0,1.0905034693595834,0.8718725211384053,False,False,False,False,0.34282824795287975,0.31060602278967,False,False,False,False,-3280265,-2202633.5320042185,False,False,False,False,507009.0624183403,False,False,False,False
2023-01-13 00:00:00+00:00,130.5697151977,137.401063866,127.395944145,135.9593203085,696246,,,,,,,,,,,,,,,,,,,133.32766458070304,127.1012620414548,,127.1012620414548,,,130.21446331107893,#000000,,132.05951396696014,,56.4798005660709,2.7188800390229346,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0568606090004031,0.8967526408523787,False,False,False,False,-0.12847886404189102,0.09106357937388948,False,False,False,False,-3976511,-2334031.862966869,False,False,False,False,521026.6133503151,False,False,False,False
2023-01-20 00:00:00+00:00,127.9958642831,132.2049813804,124.9865874618,130.1439654224,401206,,,,,,,,,,,,,,,,,,,132.7064873573014,127.15891260291019,,127.15891260291019,,,129.93269998010578,#000000,,131.43278848248522,,54.89868379148509,2.7188800390229346,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,1.0243846843367121,0.9467562326944021,False,False,False,False,-0.34282825441539394,-0.12588233752075223,False,False,True,False,-4377717,-2485415.9471915457,False,False,False,False,512151.01236140286,False,False,False,False
2023-01-27 00:00:00+00:00,130.1536415536,130.1923460787,124.5511615551,127.918455233,500793,,,,,,,,,,,,,,,,,,128.29904972913334,132.10770636697967,127.21895234163888,,127.21895234163888,,,129.20856947925063,#000000,,131.17198687332356,,54.25279892048973,2.7188800390229346,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,1.0212288527725002,0.9678905300117195,False,False,False,False,-0.34282825441539394,-0.23435529596807309,False,False,False,False,-3876924,-2588490.6177699496,False,False,False,False,511309.67811241,False,False,False,False
